sent,recieved,retransmitted,lost,time
6.34 GB,114.97 MB,1,174 Pkts,17 Pkts,1524188579692
6.34 GB,114.97 MB,1,174 Pkts,17 Pkts,1524188579692
6.34 GB,115.09 MB,1,174 Pkts,17 Pkts,1524188579692
6.34 GB,115.09 MB,1,174 Pkts,17 Pkts,1524188579692
6.34 GB,115.09 MB,1,174 Pkts,17 Pkts,1524188579692
6.34 GB,115.09 MB,1,174 Pkts,17 Pkts,1524188579692
6.34 GB,115.09 MB,1,174 Pkts,17 Pkts,1524188579692
6.34 GB,115.09 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.20 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.20 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.20 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.20 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.20 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.20 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.31 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.31 MB,1,174 Pkts,17 Pkts,1524188579692
6.35 GB,115.31 MB,1,174 Pkts,17 Pkts,1524188579692
6.36 GB,115.43 MB,1,174 Pkts,17 Pkts,1524188579692
6.36 GB,115.43 MB,1,174 Pkts,17 Pkts,1524188579692
6.36 GB,115.43 MB,1,174 Pkts,17 Pkts,1524188579692
6.36 GB,115.43 MB,1,174 Pkts,17 Pkts,1524188579692
6.36 GB,115.43 MB,1,174 Pkts,17 Pkts,1524188579692
6.36 GB,115.43 MB,1,174 Pkts,17 Pkts,1524188579692
6.37 GB,115.53 MB,1,175 Pkts,17 Pkts,1524188579692
6.37 GB,115.53 MB,1,175 Pkts,17 Pkts,1524188579692
6.37 GB,115.53 MB,1,175 Pkts,17 Pkts,1524188579692
6.37 GB,115.53 MB,1,178 Pkts,17 Pkts,1524188579692
6.37 GB,115.53 MB,1,178 Pkts,17 Pkts,1524188579692
6.37 GB,115.53 MB,1,178 Pkts,17 Pkts,1524188579692
6.37 GB,115.61 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.61 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.61 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.68 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.68 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.68 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.68 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.68 MB,1,179 Pkts,17 Pkts,1524188579692
6.37 GB,115.68 MB,1,179 Pkts,17 Pkts,1524188579692
6.38 GB,115.78 MB,1,179 Pkts,18 Pkts,1524188579692
6.38 GB,115.78 MB,1,179 Pkts,18 Pkts,1524188579692
6.38 GB,115.78 MB,1,179 Pkts,18 Pkts,1524188579692
6.38 GB,115.78 MB,1,179 Pkts,18 Pkts,1524188579692
6.38 GB,115.78 MB,1,179 Pkts,18 Pkts,1524188579692
6.38 GB,115.78 MB,1,179 Pkts,18 Pkts,1524188579692
6.39 GB,115.88 MB,1,179 Pkts,18 Pkts,1524188579692
6.39 GB,115.88 MB,1,179 Pkts,18 Pkts,1524188579692
6.39 GB,115.88 MB,1,179 Pkts,18 Pkts,1524188579692
6.39 GB,115.99 MB,1,179 Pkts,18 Pkts,1524188579692
6.39 GB,115.99 MB,1,179 Pkts,18 Pkts,1524188579692
6.39 GB,115.99 MB,1,179 Pkts,18 Pkts,1524188579692
6.39 GB,115.99 MB,1,180 Pkts,18 Pkts,1524188579692
6.39 GB,115.99 MB,1,180 Pkts,18 Pkts,1524188579692
6.39 GB,115.99 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.08 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.08 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.08 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.08 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.08 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.08 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.17 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.17 MB,1,180 Pkts,18 Pkts,1524188579692
6.40 GB,116.17 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.28 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.28 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.28 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.28 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.28 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.28 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.40 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.40 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.40 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.40 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.40 MB,1,180 Pkts,18 Pkts,1524188579692
6.41 GB,116.40 MB,1,180 Pkts,18 Pkts,1524188579692
6.42 GB,116.51 MB,1,180 Pkts,18 Pkts,1524188579692
6.42 GB,116.51 MB,1,180 Pkts,18 Pkts,1524188579692
6.42 GB,116.51 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.62 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.62 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.62 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.62 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.62 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.62 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.73 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.73 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.73 MB,1,180 Pkts,18 Pkts,1524188579692
6.43 GB,116.73 MB,1,181 Pkts,18 Pkts,1524188579692
6.43 GB,116.73 MB,1,181 Pkts,18 Pkts,1524188579692
6.43 GB,116.73 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.83 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.83 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.83 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.93 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.93 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.93 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.93 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.93 MB,1,181 Pkts,18 Pkts,1524188579692
6.44 GB,116.93 MB,1,181 Pkts,18 Pkts,1524188579692
6.45 GB,117.04 MB,1,181 Pkts,18 Pkts,1524188579692
6.45 GB,117.04 MB,1,181 Pkts,18 Pkts,1524188579692
6.45 GB,117.04 MB,1,181 Pkts,18 Pkts,1524188579692
6.45 GB,117.04 MB,1,181 Pkts,18 Pkts,1524188579692
6.45 GB,117.04 MB,1,181 Pkts,18 Pkts,1524188579692
6.45 GB,117.04 MB,1,181 Pkts,18 Pkts,1524188579692
6.46 GB,117.15 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.15 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.15 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.23 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.23 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.23 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.23 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.23 MB,1,182 Pkts,18 Pkts,1524188579692
6.46 GB,117.23 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.34 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.34 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.34 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.34 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.34 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.34 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.45 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.45 MB,1,182 Pkts,18 Pkts,1524188579692
6.47 GB,117.45 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.55 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.55 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.55 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.55 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.55 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.55 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.66 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.66 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.66 MB,1,182 Pkts,18 Pkts,1524188579692
6.48 GB,117.66 MB,1,183 Pkts,18 Pkts,1524188579692
6.48 GB,117.66 MB,1,183 Pkts,18 Pkts,1524188579692
6.48 GB,117.66 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.77 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.77 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.77 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.86 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.86 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.86 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.86 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.86 MB,1,183 Pkts,18 Pkts,1524188579692
6.49 GB,117.86 MB,1,183 Pkts,18 Pkts,1524188579692
6.50 GB,117.96 MB,1,183 Pkts,18 Pkts,1524188579692
6.50 GB,117.96 MB,1,183 Pkts,18 Pkts,1524188579692
6.50 GB,117.96 MB,1,183 Pkts,18 Pkts,1524188579692
6.50 GB,117.96 MB,1,183 Pkts,18 Pkts,1524188579692
6.50 GB,117.96 MB,1,183 Pkts,18 Pkts,1524188579692
6.50 GB,117.96 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.07 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.07 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.07 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.19 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.19 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.19 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.19 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.19 MB,1,183 Pkts,18 Pkts,1524188579692
6.51 GB,118.19 MB,1,183 Pkts,18 Pkts,1524188579692
6.52 GB,118.30 MB,1,183 Pkts,18 Pkts,1524188579692
6.52 GB,118.30 MB,1,183 Pkts,18 Pkts,1524188579692
6.52 GB,118.30 MB,1,183 Pkts,18 Pkts,1524188579692
6.52 GB,118.30 MB,1,183 Pkts,18 Pkts,1524188579692
6.52 GB,118.30 MB,1,183 Pkts,18 Pkts,1524188579692
6.52 GB,118.30 MB,1,183 Pkts,18 Pkts,1524188579692
6.53 GB,118.40 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.40 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.40 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.51 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.51 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.51 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.51 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.51 MB,1,184 Pkts,18 Pkts,1524188579692
6.53 GB,118.51 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.62 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.62 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.62 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.62 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.62 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.62 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.72 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.72 MB,1,184 Pkts,18 Pkts,1524188579692
6.54 GB,118.72 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.82 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.82 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.82 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.82 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.82 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.82 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.92 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.92 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.92 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.92 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.92 MB,1,184 Pkts,18 Pkts,1524188579692
6.55 GB,118.92 MB,1,184 Pkts,18 Pkts,1524188579692
6.56 GB,119.03 MB,1,184 Pkts,18 Pkts,1524188579692
6.56 GB,119.03 MB,1,184 Pkts,18 Pkts,1524188579692
6.56 GB,119.03 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.14 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.14 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.14 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.14 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.14 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.14 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.24 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.24 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.24 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.24 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.24 MB,1,184 Pkts,18 Pkts,1524188579692
6.57 GB,119.24 MB,1,184 Pkts,18 Pkts,1524188579692
6.58 GB,119.33 MB,1,184 Pkts,18 Pkts,1524188579692
6.58 GB,119.33 MB,1,184 Pkts,18 Pkts,1524188579692
6.58 GB,119.33 MB,1,184 Pkts,18 Pkts,1524188579692
6.58 GB,119.44 MB,1,185 Pkts,18 Pkts,1524188579692
6.58 GB,119.44 MB,1,185 Pkts,18 Pkts,1524188579692
6.58 GB,119.44 MB,1,185 Pkts,18 Pkts,1524188579692
6.58 GB,119.44 MB,1,185 Pkts,18 Pkts,1524188579692
6.58 GB,119.44 MB,1,185 Pkts,18 Pkts,1524188579692
6.58 GB,119.44 MB,1,185 Pkts,18 Pkts,1524188579692
6.59 GB,119.55 MB,1,185 Pkts,18 Pkts,1524188579692
6.59 GB,119.55 MB,1,185 Pkts,18 Pkts,1524188579692
6.59 GB,119.55 MB,1,185 Pkts,18 Pkts,1524188579692
6.59 GB,119.55 MB,1,185 Pkts,18 Pkts,1524188579692
6.59 GB,119.55 MB,1,185 Pkts,18 Pkts,1524188579692
6.59 GB,119.55 MB,1,185 Pkts,18 Pkts,1524188579692
6.60 GB,119.66 MB,1,185 Pkts,18 Pkts,1524188579692
6.60 GB,119.66 MB,1,185 Pkts,18 Pkts,1524188579692
6.60 GB,119.66 MB,1,185 Pkts,18 Pkts,1524188579692
6.60 GB,119.75 MB,1,186 Pkts,18 Pkts,1524188579692
6.60 GB,119.75 MB,1,186 Pkts,18 Pkts,1524188579692
6.60 GB,119.75 MB,1,186 Pkts,18 Pkts,1524188579692
6.60 GB,119.75 MB,1,186 Pkts,18 Pkts,1524188579692
6.60 GB,119.75 MB,1,186 Pkts,18 Pkts,1524188579692
6.60 GB,119.75 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.84 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.84 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.84 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.84 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.84 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.84 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.84 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.94 MB,1,186 Pkts,18 Pkts,1524188579692
6.61 GB,119.94 MB,1,186 Pkts,18 Pkts,1524188579692
6.62 GB,120.06 MB,1,186 Pkts,18 Pkts,1524188579692
6.62 GB,120.06 MB,1,186 Pkts,18 Pkts,1524188579692
6.62 GB,120.06 MB,1,186 Pkts,18 Pkts,1524188579692
6.62 GB,120.06 MB,1,186 Pkts,18 Pkts,1524188579692
6.62 GB,120.06 MB,1,186 Pkts,18 Pkts,1524188579692
6.62 GB,120.06 MB,1,186 Pkts,18 Pkts,1524188579692
6.63 GB,120.17 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.17 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.17 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.17 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.17 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.17 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.28 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.28 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.28 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.28 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.28 MB,1,187 Pkts,18 Pkts,1524188579692
6.63 GB,120.28 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.38 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.38 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.38 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.48 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.48 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.48 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.48 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.48 MB,1,187 Pkts,18 Pkts,1524188579692
6.64 GB,120.48 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.59 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.59 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.59 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.59 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.59 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.59 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.67 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.67 MB,1,187 Pkts,18 Pkts,1524188579692
6.65 GB,120.67 MB,1,187 Pkts,18 Pkts,1524188579692
6.66 GB,120.77 MB,1,187 Pkts,18 Pkts,1524188579692
6.66 GB,120.77 MB,1,187 Pkts,18 Pkts,1524188579692
6.66 GB,120.77 MB,1,187 Pkts,18 Pkts,1524188579692
6.66 GB,120.77 MB,1,187 Pkts,18 Pkts,1524188579692
6.66 GB,120.77 MB,1,187 Pkts,18 Pkts,1524188579692
6.66 GB,120.77 MB,1,187 Pkts,18 Pkts,1524188579692
6.67 GB,120.88 MB,1,193 Pkts,18 Pkts,1524188579692
6.67 GB,120.88 MB,1,193 Pkts,18 Pkts,1524188579692
6.67 GB,120.88 MB,1,193 Pkts,18 Pkts,1524188579692
6.67 GB,120.88 MB,1,198 Pkts,18 Pkts,1524188579692
6.67 GB,120.88 MB,1,198 Pkts,18 Pkts,1524188579692
6.67 GB,120.88 MB,1,198 Pkts,18 Pkts,1524188579692
6.67 GB,120.94 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.94 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.94 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.97 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.97 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.97 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.97 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.97 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,120.97 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,121.04 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,121.04 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,121.04 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,121.04 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,121.04 MB,1,205 Pkts,18 Pkts,1524188579692
6.67 GB,121.04 MB,1,205 Pkts,18 Pkts,1524188579692
6.68 GB,121.14 MB,1,205 Pkts,18 Pkts,1524188579692
6.68 GB,121.14 MB,1,205 Pkts,18 Pkts,1524188579692
6.68 GB,121.14 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.23 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.23 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.23 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.23 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.23 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.23 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.33 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.33 MB,1,205 Pkts,18 Pkts,1524188579692
6.69 GB,121.33 MB,1,205 Pkts,18 Pkts,1524188579692
6.70 GB,121.45 MB,1,205 Pkts,18 Pkts,1524188579692
6.70 GB,121.45 MB,1,205 Pkts,18 Pkts,1524188579692
6.70 GB,121.45 MB,1,205 Pkts,18 Pkts,1524188579692
6.70 GB,121.45 MB,1,205 Pkts,18 Pkts,1524188579692
6.70 GB,121.45 MB,1,205 Pkts,18 Pkts,1524188579692
6.70 GB,121.45 MB,1,205 Pkts,18 Pkts,1524188579692
6.71 GB,121.56 MB,1,205 Pkts,18 Pkts,1524188579692
6.71 GB,121.56 MB,1,205 Pkts,18 Pkts,1524188579692
6.71 GB,121.56 MB,1,205 Pkts,18 Pkts,1524188579692
6.71 GB,121.56 MB,1,205 Pkts,18 Pkts,1524188579692
6.71 GB,121.56 MB,1,206 Pkts,18 Pkts,1524188579692
6.71 GB,121.56 MB,1,206 Pkts,18 Pkts,1524188579692
6.71 GB,121.65 MB,1,207 Pkts,18 Pkts,1524188579692
6.71 GB,121.65 MB,1,207 Pkts,18 Pkts,1524188579692
6.71 GB,121.65 MB,1,207 Pkts,18 Pkts,1524188579692
6.71 GB,121.65 MB,1,208 Pkts,18 Pkts,1524188579692
6.71 GB,121.65 MB,1,208 Pkts,18 Pkts,1524188579692
6.71 GB,121.65 MB,1,208 Pkts,18 Pkts,1524188579692
6.71 GB,121.72 MB,1,208 Pkts,18 Pkts,1524188579692
6.71 GB,121.72 MB,1,208 Pkts,18 Pkts,1524188579692
6.71 GB,121.72 MB,1,208 Pkts,18 Pkts,1524188579692
6.72 GB,121.80 MB,1,208 Pkts,18 Pkts,1524188579692
6.72 GB,121.80 MB,1,208 Pkts,18 Pkts,1524188579692
6.72 GB,121.80 MB,1,208 Pkts,18 Pkts,1524188579692
6.72 GB,121.80 MB,1,208 Pkts,19 Pkts,1524188579692
6.72 GB,121.80 MB,1,208 Pkts,19 Pkts,1524188579692
6.72 GB,121.80 MB,1,208 Pkts,19 Pkts,1524188579692
6.72 GB,121.91 MB,1,209 Pkts,19 Pkts,1524188579692
6.72 GB,121.91 MB,1,209 Pkts,19 Pkts,1524188579692
6.72 GB,121.91 MB,1,209 Pkts,19 Pkts,1524188579692
6.72 GB,121.91 MB,1,210 Pkts,19 Pkts,1524188579692
6.72 GB,121.91 MB,1,210 Pkts,19 Pkts,1524188579692
6.72 GB,121.91 MB,1,210 Pkts,19 Pkts,1524188579692
6.73 GB,121.98 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,121.98 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,121.98 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,122.06 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,122.06 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,122.06 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,122.06 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,122.06 MB,1,212 Pkts,19 Pkts,1524188579692
6.73 GB,122.06 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.16 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.16 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.16 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.16 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.16 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.16 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.26 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.26 MB,1,212 Pkts,19 Pkts,1524188579692
6.74 GB,122.26 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.37 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.37 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.37 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.37 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.37 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.37 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.48 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.48 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.48 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.48 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.48 MB,1,212 Pkts,19 Pkts,1524188579692
6.75 GB,122.48 MB,1,212 Pkts,19 Pkts,1524188579692
6.76 GB,122.57 MB,1,212 Pkts,19 Pkts,1524188579692
6.76 GB,122.57 MB,1,212 Pkts,19 Pkts,1524188579692
6.76 GB,122.57 MB,1,212 Pkts,19 Pkts,1524188579692
6.77 GB,122.68 MB,1,212 Pkts,19 Pkts,1524188579692
6.77 GB,122.68 MB,1,212 Pkts,19 Pkts,1524188579692
6.77 GB,122.68 MB,1,212 Pkts,19 Pkts,1524188579692
6.77 GB,122.68 MB,1,213 Pkts,19 Pkts,1524188579692
6.77 GB,122.68 MB,1,213 Pkts,19 Pkts,1524188579692
